file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
Sourceforge_2209.exe,0.6404,BENIGN,RANSOMWARE,0.0542,0.0176,0.1241,0.0182,0.0891,0.0179,6.8,0,0,0,1,0.0712
569.exe,0.4665,BENIGN,RANSOMWARE,0.1218,0.2466,0.2085,0.237,0.1651,0.2418,7.53,0,0,0,1,0.0767
CNET_102697.exe,0.7414,BENIGN,RANSOMWARE,0.1487,0.2466,0.2552,0.237,0.202,0.2418,7.63,0,0,0,1,0.0398
mw_4a_update.exe,0.548,BENIGN,RANSOMWARE,0.2022,0.2466,0.2378,0.1796,0.22,0.2131,6.79,0,0,0,101,0.0069
DevicePairingWizard.exe,0.5084,BENIGN,RANSOMWARE,0.3463,0.8455,0.6072,0.6641,0.4767,0.7548,6.46,0,0,0,66,0.2781
Sourceforge_6858.exe,0.9667,BENIGN,RANSOMWARE,0.1759,0.0176,0.681,0.0182,0.4284,0.0179,3.01,0,0,0,1,0.4105
Sourceforge_1970.exe,0.6404,BENIGN,RANSOMWARE,0.0542,0.0176,0.1241,0.0182,0.0891,0.0179,6.8,0,0,0,1,0.0712
mercury.exe,0.9292,BENIGN,RANSOMWARE,0.8076,0.9845,0.5821,0.9668,0.6949,0.9757,6.44,1,0,0,292,0.2808
fusagent.exe,0.5799,BENIGN,RANSOMWARE,0.4122,0.4608,0.3504,0.5665,0.3813,0.5137,6.05,0,0,0,102,0.1324
127.exe,0.673,BENIGN,RANSOMWARE,0.1487,0.0176,0.2234,0.0182,0.186,0.0179,7.11,0,0,0,1,0.1681
Sourceforge_2182.exe,0.9182,BENIGN,RANSOMWARE,0.2122,0.0176,0.5391,0.0182,0.3757,0.0179,6.18,0,0,0,1,0.3577
CNET_102510.exe,0.78,BENIGN,RANSOMWARE,0.1759,0.2466,0.2283,0.237,0.2021,0.2418,7.79,0,0,0,1,0.0397
compact.exe,0.9318,BENIGN,RANSOMWARE,0.6909,0.7751,0.6844,0.8254,0.6877,0.8002,6.25,1,0,0,101,0.1126
rrinstaller.exe,0.7,BENIGN,RANSOMWARE,0.2335,0.9876,0.1323,0.9713,0.1829,0.9795,6.22,0,0,0,128,0.7966
Sourceforge_6548.exe,0.6737,BENIGN,RANSOMWARE,0.1759,0.2466,0.1756,0.237,0.1758,0.2418,7.96,0,0,0,1,0.066
openssl.exe,0.9979,BENIGN,RANSOMWARE,0.9222,0.8097,1.0,0.7842,0.9611,0.797,6.63,0,0,0,125,0.1641
language.exe,0.9998,BENIGN,RANSOMWARE,1.0,0.8009,1.0,0.9183,1.0,0.8596,7.42,0,0,0,113,0.1404
CNET_17848.exe,0.5746,BENIGN,RANSOMWARE,0.1702,0.2439,0.1315,0.3425,0.1508,0.2932,7.15,0,0,0,1,0.1424
Windows_33.exe,0.7,BENIGN,RANSOMWARE,0.0616,0.0046,0.0751,0.0051,0.0684,0.0049,6.06,0,1,0,1,0.0635
CNET_222075.exe,0.4448,BENIGN,SUSPICIOUS,0.1218,0.2466,0.2059,0.237,0.1638,0.2418,7.6,0,0,0,1,0.078
CNET_262406.exe,0.8444,BENIGN,RANSOMWARE,0.1651,0.3121,0.2068,0.5006,0.186,0.4063,7.67,0,0,0,1,0.2204
