file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
cmdl32.exe,0.212,BENIGN,RANSOMWARE,0.0227,0.8111,0.0208,0.4039,0.0217,0.6075,5.9,0,0,0,145,0.5858
2085.exe,0.3972,BENIGN,RANSOMWARE,0.0461,0.2293,0.1437,0.2307,0.0949,0.23,7.6,0,0,0,1,0.1351
Sourceforge_344.exe,0.957,BENIGN,RANSOMWARE,0.32,0.0217,0.6362,0.0245,0.4781,0.0231,2.84,0,0,0,1,0.455
CNET_100363.exe,0.7,BENIGN,RANSOMWARE,0.0488,0.8463,0.0564,0.7674,0.0526,0.8069,7.53,0,0,0,1,0.7543
CNET_203203.exe,0.3996,BENIGN,RANSOMWARE,0.3552,0.2293,0.1055,0.2307,0.2303,0.23,7.71,0,0,0,1,0.0003
CNET_237700.exe,0.2072,BENIGN,SUSPICIOUS,0.0376,0.0217,0.1032,0.0245,0.0704,0.0231,6.93,0,0,0,1,0.0473
MicrosoftEdgeUpdateSetup.exe,0.516,BENIGN,RANSOMWARE,0.556,0.1861,0.2706,0.0803,0.4133,0.1332,7.93,0,0,0,142,0.2801
Sourceforge_7313.exe,0.6865,BENIGN,RANSOMWARE,0.112,0.0217,0.2484,0.0245,0.1802,0.0231,7.23,0,0,0,1,0.1571
snxhk.dll,0.5812,BENIGN,RANSOMWARE,0.4709,0.1296,0.328,0.1738,0.3994,0.1517,5.96,0,0,0,115,0.2477
Sourceforge_2538.exe,0.7048,BENIGN,RANSOMWARE,0.2262,0.0217,0.2181,0.0245,0.2221,0.0231,7.13,0,0,0,1,0.199
Sourceforge_7351.exe,0.213,BENIGN,RANSOMWARE,0.0171,0.3038,0.0268,0.3562,0.022,0.33,6.28,0,0,0,1,0.308
chrome_pwa_launcher.exe,0.3763,BENIGN,RANSOMWARE,0.2452,0.0769,0.2475,0.0305,0.2463,0.0537,6.34,0,0,0,182,0.1927
Microsoft.WindowsAuthenticationProtocols.Commands.ni.dll,0.8113,BENIGN,RANSOMWARE,0.7303,0.0228,0.5923,0.0312,0.6613,0.027,5.97,0,0,0,0,0.6343
CNET_21971.exe,0.249,BENIGN,RANSOMWARE,0.0192,0.3038,0.0166,0.3562,0.0179,0.33,6.46,0,0,0,1,0.3121
Sourceforge_2276.exe,0.4894,BENIGN,RANSOMWARE,0.0493,0.0217,0.236,0.0245,0.1427,0.0231,5.44,0,0,0,1,0.1196
Sourceforge_3513.exe,0.4257,BENIGN,RANSOMWARE,0.0345,0.0217,0.1566,0.0245,0.0955,0.0231,4.25,0,0,0,1,0.0724
rrinstaller_2074.exe,0.7,BENIGN,RANSOMWARE,0.0071,0.9411,0.0018,0.7606,0.0044,0.8509,6.22,0,0,0,128,0.8465
windows.cortana.onecore.dll,0.7,BENIGN,RANSOMWARE,0.0094,0.9249,0.0,0.7606,0.0047,0.8428,6.24,0,0,0,205,0.8381
git-bash.exe,0.5994,BENIGN,RANSOMWARE,0.2911,0.213,0.3217,0.3183,0.3064,0.2656,7.55,0,0,0,86,0.0408
gdbserver.exe,0.6366,BENIGN,RANSOMWARE,0.088,0.4393,0.0885,0.451,0.0882,0.4451,6.36,0,0,0,154,0.3569
Sourceforge_3362.exe,0.2506,BENIGN,RANSOMWARE,0.2003,0.1851,0.2011,0.1715,0.2007,0.1783,5.35,0,0,0,57,0.0224
Sourceforge_525.exe,0.2991,BENIGN,RANSOMWARE,0.0452,0.0217,0.1081,0.0245,0.0767,0.0231,4.03,0,0,0,1,0.0536
softonic107.exe,0.3541,BENIGN,RANSOMWARE,0.2263,0.0058,0.1371,0.0071,0.1817,0.0065,7.21,0,0,0,0,0.1753
CNET_13111.exe,0.6468,BENIGN,RANSOMWARE,0.3598,0.4948,0.189,0.5306,0.2744,0.5127,7.99,0,0,0,0,0.2383
spinf.dll,0.2892,BENIGN,RANSOMWARE,0.0411,0.9228,0.0828,0.6104,0.0619,0.7666,6.46,1,0,0,94,0.7047
ResBParser.dll,0.4219,BENIGN,RANSOMWARE,0.2891,0.2266,0.2777,0.2471,0.2834,0.2369,6.02,0,0,0,74,0.0465
CNET_19843.exe,0.3733,BENIGN,RANSOMWARE,0.06,0.0217,0.1697,0.0245,0.1148,0.0231,4.06,0,0,0,1,0.0917
Sourceforge_2170.exe,0.6004,BENIGN,RANSOMWARE,0.1493,0.2293,0.2769,0.2307,0.2131,0.23,7.77,0,0,0,1,0.0169
xgboost.dll,0.2287,BENIGN,RANSOMWARE,0.0961,0.2615,0.102,0.2575,0.0991,0.2595,6.74,0,0,0,213,0.1604
Sourceforge_3106.exe,0.2493,BENIGN,RANSOMWARE,0.1475,0.0217,0.1107,0.0245,0.1291,0.0231,6.96,0,0,0,1,0.106
AVGBrowserInstaller.exe,0.6205,BENIGN,RANSOMWARE,0.8606,0.2293,0.6953,0.2201,0.778,0.2247,8.0,0,0,0,55,0.5532
msedge.dll,0.7,BENIGN,RANSOMWARE,0.0937,0.0232,0.0942,0.0259,0.094,0.0246,6.71,0,1,0,512,0.0694
CNET_8866.exe,0.2011,BENIGN,SUSPICIOUS,0.034,0.0217,0.0865,0.0245,0.0602,0.0231,4.13,0,0,0,1,0.0372
1790.exe,0.2861,BENIGN,RANSOMWARE,0.0452,0.0217,0.1177,0.0245,0.0815,0.0231,4.18,0,0,0,1,0.0584
FileZillaServer.exe,0.3174,BENIGN,RANSOMWARE,0.1522,0.2479,0.1631,0.2339,0.1576,0.2409,6.46,0,0,0,176,0.0833
Sourceforge_526.exe,0.2817,BENIGN,RANSOMWARE,0.0452,0.0217,0.1081,0.0245,0.0767,0.0231,4.03,0,0,0,1,0.0536
Sourceforge_841.exe,0.6865,BENIGN,RANSOMWARE,0.112,0.0217,0.2484,0.0245,0.1802,0.0231,7.23,0,0,0,1,0.1571
ddodiag.exe,0.4483,BENIGN,RANSOMWARE,0.1449,0.2293,0.2213,0.2201,0.1831,0.2247,5.09,0,0,0,51,0.0416
SystemPropertiesAdvanced.exe,0.2279,BENIGN,RANSOMWARE,0.1354,0.2765,0.0998,0.2307,0.1176,0.2536,7.12,0,0,0,28,0.136
1122.exe,0.4646,BENIGN,RANSOMWARE,0.0912,0.0217,0.1581,0.0245,0.1246,0.0231,7.35,0,0,0,1,0.1015
Sourceforge_1544.exe,0.3121,BENIGN,RANSOMWARE,0.0535,0.0217,0.1026,0.0245,0.0781,0.0231,7.08,0,0,0,1,0.055
Sourceforge_1217.exe,0.6335,BENIGN,RANSOMWARE,0.3652,0.2293,0.338,0.2307,0.3516,0.23,5.43,0,0,0,1,0.1216
ir32_32original.dll,0.9013,BENIGN,RANSOMWARE,0.3434,0.5298,0.4492,0.3224,0.3963,0.4261,5.13,0,0,0,53,0.0297
Sourceforge_1886.exe,0.2427,BENIGN,RANSOMWARE,0.0171,0.0217,0.0828,0.0245,0.05,0.0231,4.4,0,0,0,1,0.0269
gnsdk_fp.dll,0.5913,BENIGN,RANSOMWARE,0.2891,0.9591,0.3412,0.8431,0.3151,0.9011,6.82,0,0,0,86,0.5859
NSIS.exe,0.3165,BENIGN,RANSOMWARE,0.3025,0.9591,0.1236,0.7674,0.2131,0.8632,6.54,1,0,0,162,0.6502
mercury.exe,0.5884,BENIGN,RANSOMWARE,0.4422,0.6926,0.1234,0.5004,0.2828,0.5965,6.44,1,0,0,292,0.3137
secproc_isv.dll,0.3861,BENIGN,RANSOMWARE,0.1343,0.2765,0.1943,0.2307,0.1643,0.2536,7.0,0,0,0,138,0.0893
Windows.UI.Internal.Input.ExpressiveInput.Resource.dll,0.9699,BENIGN,RANSOMWARE,0.9106,0.1826,0.9597,0.1821,0.9351,0.1824,7.8,0,0,0,0,0.7528
graywallsetup.exe,0.2754,BENIGN,RANSOMWARE,0.1081,0.4143,0.0473,0.7803,0.0777,0.5973,7.98,0,0,0,83,0.5196
modemui.dll,0.8766,BENIGN,RANSOMWARE,0.0626,0.949,0.1387,0.8363,0.1006,0.8926,5.84,0,0,0,166,0.792
Sourceforge_1496.exe,0.8293,BENIGN,RANSOMWARE,0.2387,0.2015,0.2128,0.3562,0.2257,0.2788,3.74,0,0,0,0,0.0531
ir41_qcoriginal.dll,0.2966,BENIGN,RANSOMWARE,0.3639,0.2765,0.1892,0.2307,0.2766,0.2536,6.4,0,0,0,47,0.023
Sourceforge_7745.exe,0.481,BENIGN,RANSOMWARE,0.1082,0.0217,0.2153,0.0245,0.1618,0.0231,6.96,0,0,0,1,0.1387
CNET_17848.exe,0.7772,BENIGN,RANSOMWARE,0.0528,0.2015,0.207,0.3562,0.1299,0.2788,7.15,0,0,0,1,0.1489
libwaresource.dll,0.3066,BENIGN,RANSOMWARE,0.7543,0.0607,0.3368,0.0111,0.5455,0.0359,7.99,0,0,0,0,0.5096
UserInfo.dll,0.5419,BENIGN,RANSOMWARE,0.0514,0.1671,0.1041,0.2339,0.0777,0.2005,3.34,0,0,0,17,0.1228
Sourceforge_6858.exe,0.9573,BENIGN,RANSOMWARE,0.3427,0.0217,0.6362,0.0245,0.4895,0.0231,3.01,0,0,0,1,0.4664
CNET_247961.exe,0.2843,BENIGN,RANSOMWARE,0.1091,0.0217,0.1026,0.0245,0.1058,0.0231,7.06,0,0,0,1,0.0828
Sourceforge_1796.exe,0.3112,BENIGN,RANSOMWARE,0.0591,0.0217,0.1081,0.0245,0.0836,0.0231,7.28,0,0,0,1,0.0605
CNET_250915.exe,0.5651,BENIGN,RANSOMWARE,0.1231,0.0217,0.2907,0.0245,0.2069,0.0231,6.19,0,0,0,1,0.1838
TableTextService.dll,0.7,BENIGN,RANSOMWARE,0.0473,0.9411,0.0271,0.7606,0.0372,0.8509,4.12,0,0,0,196,0.8136
useroobe.dll,0.7,BENIGN,RANSOMWARE,0.0055,0.9591,0.0,0.8431,0.0028,0.9011,6.2,0,0,0,352,0.8983
CNET_250657.exe,0.7,BENIGN,RANSOMWARE,0.0171,0.0049,0.0348,0.0071,0.026,0.006,6.09,0,1,0,1,0.0199
Windows_33.exe,0.7,BENIGN,RANSOMWARE,0.0152,0.0049,0.0311,0.0071,0.0232,0.006,6.06,0,1,0,1,0.0171
1802.exe,0.4383,BENIGN,RANSOMWARE,0.0626,0.2293,0.0794,0.2307,0.071,0.23,7.7,0,0,0,1,0.159
Sourceforge_7369.exe,0.2285,BENIGN,RANSOMWARE,0.0488,0.2293,0.056,0.2307,0.0524,0.23,7.66,0,0,0,1,0.1776
Sourceforge_4547.exe,0.4743,BENIGN,RANSOMWARE,0.1475,0.2293,0.2417,0.2307,0.1946,0.23,7.62,0,0,0,1,0.0354
rdrleakdiag.exe,0.4109,BENIGN,RANSOMWARE,0.0206,0.3198,0.0201,0.3562,0.0203,0.338,5.64,1,0,0,131,0.3176
compact_8522.exe,0.3328,BENIGN,RANSOMWARE,0.0607,0.2293,0.1387,0.2471,0.0997,0.2382,6.25,1,0,0,101,0.1385
CNET_255231.exe,0.3578,BENIGN,RANSOMWARE,0.1509,0.1584,0.2003,0.0803,0.1756,0.1194,7.09,0,0,0,1,0.0562
msys-nettle-8.dll,0.4528,BENIGN,RANSOMWARE,0.2263,0.1142,0.1739,0.3281,0.2001,0.2211,6.79,0,0,0,19,0.021
CNET_224793.exe,0.974,BENIGN,RANSOMWARE,0.4709,0.949,0.1864,0.9946,0.3286,0.9718,7.63,1,0,0,291,0.6431
Sourceforge_7732.exe,0.6039,BENIGN,RANSOMWARE,0.1122,0.0217,0.2224,0.0245,0.1673,0.0231,6.96,0,0,0,1,0.1442
2134.exe,0.3262,BENIGN,RANSOMWARE,0.1475,0.2293,0.1164,0.2307,0.1319,0.23,7.51,0,0,0,1,0.0981
285.exe,0.3334,BENIGN,RANSOMWARE,0.0279,0.0217,0.0359,0.0245,0.0319,0.0231,3.89,0,0,0,1,0.0088
iscsicpl.dll,0.2514,BENIGN,RANSOMWARE,0.0626,0.2139,0.0865,0.2201,0.0745,0.217,6.38,0,0,0,150,0.1425
unins000.exe,0.2617,BENIGN,RANSOMWARE,0.0488,0.6774,0.0564,0.6914,0.0526,0.6844,6.58,0,0,0,583,0.6318
Sourceforge_2621.exe,0.2121,BENIGN,RANSOMWARE,0.1475,0.0217,0.1807,0.0245,0.1641,0.0231,6.91,0,0,0,1,0.141
mintty.exe,0.7405,BENIGN,RANSOMWARE,0.0212,0.8739,0.0588,0.9013,0.04,0.8876,5.72,0,0,0,470,0.8476
netwlv64.sys,0.5737,BENIGN,RANSOMWARE,0.4435,0.0711,0.2189,0.0838,0.3312,0.0775,6.02,0,0,0,79,0.2538
widevinecdm.dll,0.6861,BENIGN,RANSOMWARE,0.8903,0.1073,0.5303,0.1668,0.7103,0.137,7.69,1,0,0,181,0.5733
