file,fusion_prob,actual,verdict,pb_rf,pa_rf,pb_xgb,pa_xgb,avg_behavior,avg_artifact,entropy,size_anomaly,shadow_del,signed,num_imports,disagreement
Sourceforge_3362.exe,0.5412,BENIGN,RANSOMWARE,0.1872,0.2282,0.2558,0.1583,0.2215,0.1933,5.35,0,0,0,57,0.0282
NVDisplay.Container.exe,0.848,BENIGN,RANSOMWARE,0.6439,0.1298,0.7207,0.1633,0.6823,0.1466,6.63,0,0,0,137,0.5357
windows.media.ocr.dll,0.7,BENIGN,RANSOMWARE,0.0097,0.8427,0.0034,0.8372,0.0066,0.8399,6.79,0,0,0,247,0.8333
CNET_13111.exe,0.2061,BENIGN,SUSPICIOUS,0.0871,0.2321,0.0324,0.2436,0.0598,0.2379,7.99,0,0,0,0,0.1781
ResBParser.dll,0.9515,BENIGN,RANSOMWARE,0.6946,0.2321,0.6459,0.2685,0.6702,0.2503,6.02,0,0,0,74,0.4199
CNET_19843.exe,0.4311,BENIGN,RANSOMWARE,0.0593,0.0179,0.2,0.0199,0.1296,0.0189,4.06,0,0,0,1,0.1107
Sourceforge_2170.exe,0.6196,BENIGN,RANSOMWARE,0.1624,0.2321,0.1058,0.2374,0.1341,0.2347,7.77,0,0,0,1,0.1006
xgboost.dll,0.7165,BENIGN,RANSOMWARE,0.2298,0.6141,0.2385,0.753,0.2341,0.6836,6.74,0,0,0,213,0.4494
AVGBrowserInstaller.exe,0.8927,BENIGN,RANSOMWARE,0.894,0.2321,0.7143,0.2073,0.8042,0.2197,8.0,0,0,0,55,0.5845
msedge.dll,0.7,BENIGN,RANSOMWARE,0.0666,0.0219,0.1141,0.0274,0.0903,0.0247,6.71,0,1,0,512,0.0657
zipfldr.dll,0.2564,BENIGN,RANSOMWARE,0.1769,0.2321,0.1372,0.1633,0.157,0.1977,6.63,0,0,0,334,0.0407
CNET_102694.exe,0.2994,BENIGN,RANSOMWARE,0.0843,0.0179,0.3006,0.0063,0.1925,0.0121,6.93,0,0,0,1,0.1804
1790.exe,0.3746,BENIGN,RANSOMWARE,0.0309,0.0179,0.1147,0.0199,0.0728,0.0189,4.18,0,0,0,1,0.0539
FileZillaServer.exe,0.9869,BENIGN,RANSOMWARE,0.7587,0.593,0.6098,0.6811,0.6843,0.6371,6.46,0,0,0,176,0.0472
Sourceforge_6027.exe,0.2533,BENIGN,RANSOMWARE,0.0161,0.0179,0.1356,0.0199,0.0758,0.0189,5.39,0,0,0,1,0.0569
Sourceforge_419.exe,0.3097,BENIGN,RANSOMWARE,0.0188,0.0179,0.1103,0.0199,0.0646,0.0189,5.85,0,0,0,1,0.0457
CNET_228596.exe,0.2335,BENIGN,RANSOMWARE,0.0271,0.0036,0.0383,0.0054,0.0327,0.0045,4.09,0,0,0,1,0.0282
msdbg2.dll,0.7624,BENIGN,RANSOMWARE,0.2864,0.0219,0.2303,0.0216,0.2584,0.0218,5.92,0,0,0,100,0.2366
Sourceforge_841.exe,0.3036,BENIGN,RANSOMWARE,0.1086,0.0179,0.2166,0.0199,0.1626,0.0189,7.23,0,0,0,1,0.1437
ddodiag.exe,0.4139,BENIGN,RANSOMWARE,0.1526,0.2321,0.2471,0.1835,0.1998,0.2078,5.09,0,0,0,51,0.008
SystemPropertiesAdvanced.exe,0.2648,BENIGN,RANSOMWARE,0.1606,0.2807,0.123,0.2374,0.1418,0.259,7.12,0,0,0,28,0.1172
VBoxDX-x86.dll,0.2176,BENIGN,RANSOMWARE,0.1832,0.1298,0.127,0.1205,0.1551,0.1251,7.0,1,0,0,68,0.03
1122.exe,0.3759,BENIGN,RANSOMWARE,0.0346,0.0179,0.1069,0.0199,0.0707,0.0189,7.35,0,0,0,1,0.0518
Sourceforge_1217.exe,0.7275,BENIGN,RANSOMWARE,0.3852,0.2321,0.3382,0.2374,0.3617,0.2347,5.43,0,0,0,1,0.127
ir32_32original.dll,0.915,BENIGN,RANSOMWARE,0.3065,0.5406,0.3361,0.3317,0.3213,0.4361,5.13,0,0,0,53,0.1149
chattr.exe,0.5585,BENIGN,RANSOMWARE,0.0315,0.1298,0.0995,0.2698,0.0655,0.1998,4.31,0,0,0,34,0.1343
gnsdk_fp.dll,0.9958,BENIGN,RANSOMWARE,0.8641,0.9726,0.9225,0.8896,0.8933,0.9311,6.82,0,0,0,86,0.0377
wmadmod.dll,0.2005,BENIGN,SUSPICIOUS,0.4778,0.2321,0.1445,0.1143,0.3111,0.1732,6.86,0,0,0,145,0.1379
NSIS.exe,0.5718,BENIGN,RANSOMWARE,0.3655,0.9563,0.1676,0.7546,0.2666,0.8555,6.54,1,0,0,162,0.5889
mercury.exe,0.5838,BENIGN,RANSOMWARE,0.445,0.7669,0.1655,0.4949,0.3053,0.6309,6.44,1,0,0,292,0.3256
secproc_isv.dll,0.7236,BENIGN,RANSOMWARE,0.2465,0.2807,0.3315,0.2374,0.289,0.259,7.0,0,0,0,138,0.0299
Sourceforge_6913.exe,0.2901,BENIGN,RANSOMWARE,0.0469,0.0036,0.0207,0.0054,0.0338,0.0045,2.41,0,0,0,1,0.0293
w32.exe,0.5934,BENIGN,RANSOMWARE,0.2931,0.2321,0.2081,0.1835,0.2506,0.2078,6.13,0,0,0,93,0.0428
Windows.UI.Internal.Input.ExpressiveInput.Resource.dll,0.9632,BENIGN,RANSOMWARE,0.9309,0.1718,0.8785,0.1832,0.9047,0.1775,7.8,0,0,0,0,0.7272
graywallsetup.exe,0.9861,BENIGN,RANSOMWARE,0.5598,0.6477,0.4887,0.9222,0.5242,0.785,7.98,0,0,0,83,0.2607
modemui.dll,0.841,BENIGN,RANSOMWARE,0.0721,0.9563,0.117,0.8896,0.0946,0.923,5.84,0,0,0,166,0.8284
Sourceforge_1496.exe,0.6836,BENIGN,RANSOMWARE,0.0896,0.2136,0.075,0.3317,0.0823,0.2726,3.74,0,0,0,0,0.1904
ir41_qcoriginal.dll,0.4436,BENIGN,RANSOMWARE,0.3369,0.2807,0.1944,0.2374,0.2657,0.259,6.4,0,0,0,47,0.0066
CNET_17848.exe,0.6229,BENIGN,RANSOMWARE,0.0889,0.2136,0.1624,0.3317,0.1257,0.2726,7.15,0,0,0,1,0.147
Sourceforge_2611.exe,0.2174,BENIGN,RANSOMWARE,0.0209,0.0179,0.0877,0.0199,0.0543,0.0189,7.12,0,0,0,1,0.0354
libwaresource.dll,0.3815,BENIGN,RANSOMWARE,0.7369,0.055,0.308,0.0192,0.5224,0.0371,7.99,0,0,0,0,0.4853
UserInfo.dll,0.8455,BENIGN,RANSOMWARE,0.0925,0.2321,0.1338,0.3484,0.1131,0.2902,3.34,0,0,0,17,0.1771
Sourceforge_6858.exe,0.9229,BENIGN,RANSOMWARE,0.3079,0.0179,0.6458,0.0199,0.4768,0.0189,3.01,0,0,0,1,0.4579
CNET_250915.exe,0.7253,BENIGN,RANSOMWARE,0.1071,0.0179,0.348,0.0199,0.2275,0.0189,6.19,0,0,0,1,0.2086
useroobe.dll,0.7,BENIGN,RANSOMWARE,0.0026,0.9726,0.0003,0.8896,0.0015,0.9311,6.2,0,0,0,352,0.9296
CNET_250657.exe,0.7,BENIGN,RANSOMWARE,0.0165,0.0036,0.0239,0.0064,0.0202,0.005,6.09,0,1,0,1,0.0152
Windows_33.exe,0.7,BENIGN,RANSOMWARE,0.015,0.0036,0.02,0.0064,0.0175,0.005,6.06,0,1,0,1,0.0125
1802.exe,0.4795,BENIGN,RANSOMWARE,0.176,0.2321,0.1757,0.2374,0.1758,0.2347,7.7,0,0,0,1,0.0589
Sourceforge_4547.exe,0.2398,BENIGN,RANSOMWARE,0.1336,0.2321,0.2226,0.2374,0.1781,0.2347,7.62,0,0,0,1,0.0566
windowsperformancerecordercontrol.dll,0.3732,BENIGN,RANSOMWARE,0.0421,0.8734,0.0336,0.8566,0.0378,0.865,6.42,0,0,0,248,0.8271
tapi32.dll,0.7,BENIGN,RANSOMWARE,0.0081,0.8854,0.0073,0.8314,0.0077,0.8584,6.63,0,0,0,152,0.8507
ldd.exe,0.3219,BENIGN,RANSOMWARE,0.0847,0.1298,0.0443,0.2698,0.0645,0.1998,4.52,0,0,0,59,0.1353
compact_8522.exe,0.4914,BENIGN,RANSOMWARE,0.0847,0.2321,0.1609,0.2374,0.1228,0.2347,6.25,1,0,0,101,0.1119
msys-nettle-8.dll,0.3686,BENIGN,RANSOMWARE,0.2462,0.1256,0.166,0.3138,0.2061,0.2197,6.79,0,0,0,19,0.0136
CNET_224793.exe,0.9471,BENIGN,RANSOMWARE,0.5593,0.9474,0.1983,0.9962,0.3788,0.9718,7.63,1,0,0,291,0.593
2134.exe,0.3417,BENIGN,RANSOMWARE,0.1102,0.2321,0.0889,0.2374,0.0996,0.2347,7.51,0,0,0,1,0.1352
unins000.exe,0.2668,BENIGN,RANSOMWARE,0.0652,0.6772,0.075,0.6561,0.0701,0.6666,6.58,0,0,0,583,0.5965
mintty.exe,0.6653,BENIGN,RANSOMWARE,0.0376,0.8734,0.0541,0.877,0.0459,0.8752,5.72,0,0,0,470,0.8293
netwlv64.sys,0.8093,BENIGN,RANSOMWARE,0.3716,0.0783,0.3877,0.1027,0.3796,0.0905,6.02,0,0,0,79,0.2891
widevinecdm.dll,0.8994,BENIGN,RANSOMWARE,0.8893,0.1718,0.5556,0.0994,0.7225,0.1356,7.69,1,0,0,181,0.5869
